capital,university,venture,enterprise,procurement_before,procurement_after,energy_and_semiconductor,finance,ecology,bio,computer,service,accelerator,lgbm_pred
51000.0,1.0,0.0,1.0,20000.0,99000.0,0,0,0,1,0,0,0.0,0.17324059329690755
280000.0,0.0,1.0,0.0,80000.0,400000.0,0,0,0,0,0,1,0.0,0.1191290698445617
300000.0,0.0,0.0,0.0,0.0,200000.0,0,0,1,0,0,0,0.0,0.22288564678322081
59000.0,0.0,0.0,0.0,59000.0,0.0,0,0,0,0,0,1,0.0,0.06022111272293459
13000.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0.0,0.5416364341323566
104000.0,0.0,1.0,0.0,193500.0,88637.0,0,1,0,0,0,0,0.0,0.35350968328472365
10000.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0.0,0.12549782491900338
36000.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,1,0,0.0,0.7031259677333799
20000.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0.0,0.263047918101233
3000.0,0.0,0.0,0.0,3000.0,0.0,0,0,0,0,0,1,0.0,0.060896191935922044
15000.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0.0,0.3253315778191802
20000.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0.0,0.263047918101233
5000.0,1.0,0.0,0.0,5000.0,0.0,1,0,0,0,0,0,0.0,0.053071241215675066
3000.0,0.0,0.0,0.0,3000.0,0.0,0,0,0,0,1,0,0.0,0.1457055839210569
2000.0,0.0,0.0,1.0,2086.0,0.0,0,0,0,0,0,1,0.0,0.14237136924016364
25000.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,1,0,0.0,0.5967983818636478
61000.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0.0,0.3660809264374929
35000.0,0.0,0.0,1.0,5000.0,0.0,0,0,0,0,0,1,0.0,0.17932154913488607
4000.0,0.0,0.0,1.0,0.0,0.0,0,0,0,1,0,0,0.0,0.29502283603244095
3000.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0.0,0.20560963676054078
50000.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0.0,0.2156821319177643
9000.0,0.0,0.0,0.0,9000.0,0.0,0,0,0,0,0,1,0.0,0.11409938535452725
688000.0,0.0,0.0,0.0,1334000.0,1175999.0,0,0,0,1,0,0,0.0,0.20577795482484448
5000.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0.0,0.39358839756231206
3000.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,1,0,0.0,0.6011863294884587
24000.0,0.0,0.0,0.0,2000.0,0.0,0,0,0,0,0,1,0.0,0.10746278229371098
1000.0,0.0,0.0,1.0,1000.0,150000.0,0,0,0,0,0,1,0.0,0.18543280910260074
30000.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,1,0.0,0.3538867238012555
1000.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,1,0,0.0,0.6512447445686279
9000.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0.0,0.3691826792914089
30000.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,1,0.0,0.3210066043730828
30000.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,1,0,0.0,0.46919174947860925
20000.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0.0,0.263047918101233
40000.0,0.0,0.0,1.0,0.0,0.0,0,1,0,0,0,0,0.0,0.4949522339233084
5000.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,1,0,0.0,0.41545851104808557
35000.0,0.0,1.0,0.0,59450.0,42100.0,0,0,0,0,1,0,0.0,0.29887163872457934
24000.0,0.0,0.0,0.0,7000.0,16500.0,0,1,0,0,0,0,0.0,0.06082175164370646
31000.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,1,0,0.0,0.8041965433580625
10000.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,1,0,0.0,0.4685418964810465
30000.0,1.0,0.0,1.0,0.0,0.0,0,0,0,0,1,0,0.0,0.5741768029667276
5000.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,1,0.0,0.34449669660771043
5000.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,1,0.0,0.34449669660771043
500.0,0.0,0.0,1.0,500.0,0.0,0,0,0,0,1,0,0.0,0.6512447445686279
5000.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,1,0,0.0,0.41545851104808557
10000.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0.0,0.2847669131198281
20000.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,1,0,0.0,0.5967983818636478
5000.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,1,0,0.0,0.41545851104808557
30000.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,1,0,0.0,0.46919174947860925
100000.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,1,0,0.0,0.3953066312020772
13000.0,0.0,0.0,1.0,1000.0,0.0,0,0,0,0,0,1,0.0,0.19369389388073105
30000.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,1,0,0.0,0.5741768029667276
1000.0,0.0,0.0,0.0,1000.0,0.0,0,0,0,1,0,0,0.0,0.09656687717493118
500.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0.0,0.4574969414172326
5000.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0.0,0.1979239098592298
5000.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,1,0,0.0,0.5896903293053786
10000.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,1,0,0.0,0.4685418964810465
3000.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0.0,0.20560963676054078
4000.0,0.0,1.0,0.0,0.0,0.0,0,0,0,1,0,0,0.0,0.214149483147802
5000.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0.0,0.39358839756231206
5000.0,0.0,0.0,1.0,5000.0,0.0,0,0,0,1,0,0,0.0,0.10663468954923765
5000.0,0.0,0.0,0.0,5000.0,0.0,0,0,0,0,0,1,0.0,0.053071241215675066
2000.0,0.0,1.0,0.0,2000.0,0.0,0,0,0,0,1,0,0.0,0.3063580196463613
3000.0,0.0,1.0,0.0,3000.0,0.0,0,0,0,0,0,1,0.0,0.11039866770635458
20000.0,0.0,1.0,0.0,20000.0,0.0,0,0,0,0,1,0,0.0,0.3574412707179669
120000.0,0.0,0.0,1.0,120000.0,0.0,0,1,0,0,0,0,0.0,0.22305982281571743
9000.0,0.0,0.0,0.0,9000.0,0.0,0,1,0,0,0,0,0.0,0.11409938535452725
23000.0,0.0,0.0,1.0,23000.0,0.0,0,0,0,0,0,1,0.0,0.14665188420357128
5000.0,0.0,0.0,1.0,5000.0,0.0,0,0,0,1,0,0,0.0,0.10663468954923765
9550.0,0.0,0.0,1.0,9550.0,0.0,0,0,0,0,0,1,0.0,0.139950880082386
3000.0,0.0,0.0,0.0,3000.0,0.0,0,0,0,0,0,1,0.0,0.060896191935922044
2050.0,0.0,1.0,0.0,2050.0,0.0,0,0,0,0,1,0,0.0,0.20492019810003223
5000.0,0.0,0.0,1.0,5000.0,0.0,0,0,0,0,1,0,0.0,0.24608873428243827
1000.0,0.0,0.0,0.0,1000.0,0.0,0,0,0,0,0,1,0.0,0.09656687717493118
12000.0,0.0,0.0,1.0,12000.0,0.0,0,1,0,0,0,0,0.0,0.1582741322947504
1440.0,0.0,0.0,0.0,1440.0,0.0,0,0,0,0,1,0,0.0,0.2194458251934323
12000.0,0.0,0.0,1.0,212000.0,0.0,0,0,0,1,0,0,0.0,0.24657427376180985
4000.0,0.0,0.0,0.0,4000.0,0.0,0,0,0,0,0,1,0.0,0.04159585091181974
3000.0,0.0,0.0,0.0,3000.0,0.0,0,0,0,0,0,1,0.0,0.060896191935922044
5000.0,0.0,0.0,0.0,5000.0,0.0,0,0,0,0,0,1,0.0,0.053071241215675066
7000.0,0.0,0.0,0.0,7000.0,0.0,0,0,0,0,1,0,0.0,0.25178716208228813
1000.0,0.0,1.0,0.0,1000.0,0.0,0,0,0,0,1,0,0.0,0.2839704758596566
100.0,0.0,0.0,0.0,210600.0,270000.0,0,0,0,1,0,0,0.0,0.6427963422228049
2000.0,0.0,0.0,0.0,2000.0,0.0,0,0,0,0,0,1,0.0,0.10637489927648812
3000.0,0.0,1.0,0.0,3000.0,2000.0,0,0,0,0,1,0,0.0,0.20492019810003223
1000.0,0.0,0.0,1.0,1000.0,0.0,0,0,0,0,1,0,0.0,0.3836793677715473
1000.0,0.0,1.0,0.0,1000.0,0.0,0,0,0,0,0,1,0.0,0.1603394438793282
1000.0,0.0,0.0,0.0,1000.0,0.0,0,0,0,0,0,1,0.0,0.09656687717493118
3000.0,0.0,0.0,0.0,3000.0,0.0,0,0,0,0,0,1,0.0,0.060896191935922044
500.0,0.0,1.0,0.0,31000.0,0.0,0,0,0,0,1,0,0.0,0.863074764711709
8000.0,0.0,1.0,0.0,8000.0,0.0,0,0,0,0,0,1,0.0,0.21965002071452314
3600.0,0.0,0.0,0.0,3600.0,0.0,0,0,0,0,1,0,0.0,0.10245849297213061
3000.0,0.0,0.0,1.0,3000.0,0.0,0,0,0,0,0,1,0.0,0.12134512725840411
10000.0,0.0,0.0,0.0,10000.0,0.0,0,0,0,0,1,0,0.0,0.11897860209087731
1000.0,0.0,0.0,0.0,1000.0,0.0,0,0,0,0,1,0,0.0,0.2194458251934323
5000.0,0.0,0.0,1.0,5000.0,0.0,0,0,0,0,0,1,0.0,0.10663468954923765
5000.0,0.0,0.0,1.0,5000.0,0.0,0,0,0,0,0,1,0.0,0.10663468954923765
500.0,0.0,0.0,1.0,500.0,0.0,1,0,0,0,0,0,0.0,0.40576779816796527
1000.0,0.0,0.0,0.0,1000.0,0.0,1,0,0,0,0,0,0.0,0.09656687717493118
500.0,0.0,0.0,0.0,500.0,0.0,0,1,0,0,0,0,0.0,0.24278130329025738
15000.0,0.0,1.0,0.0,16000.0,0.0,0,0,0,0,1,0,0.0,0.4394537609256681
1000.0,0.0,0.0,1.0,1000.0,0.0,0,1,0,0,0,0,0.0,0.18543280910260074
8500.0,0.0,0.0,0.0,8500.0,0.0,0,0,0,0,1,0,0.0,0.26325745464121536
10000.0,0.0,0.0,0.0,10000.0,0.0,1,0,0,0,0,0,0.0,0.04641671583307664
10000.0,0.0,0.0,1.0,10000.0,0.0,0,0,0,0,1,0,0.0,0.1802026674657206
10000.0,0.0,1.0,0.0,150000.0,0.0,0,0,0,0,0,1,0.0,0.2459477084248517
500.0,0.0,0.0,0.0,500.0,0.0,0,0,0,0,1,0,0.0,0.4574969414172326
1000.0,0.0,0.0,1.0,1000.0,0.0,0,0,0,0,0,1,0.0,0.18543280910260074
3000.0,0.0,0.0,1.0,3000.0,0.0,0,0,0,0,0,1,0.0,0.12134512725840411
300000.0,0.0,1.0,0.0,300000.0,0.0,0,0,0,0,0,1,0.0,0.35350968328472365
1000.0,0.0,0.0,0.0,1000.0,0.0,0,0,0,0,1,0,0.0,0.2194458251934323
1500.0,0.0,1.0,0.0,1500.0,0.0,0,0,0,0,1,0,0.0,0.2839704758596566
1000.0,0.0,0.0,0.0,6000.0,0.0,0,0,0,0,0,1,0.0,0.07942771837055262
5000.0,0.0,0.0,0.0,5000.0,0.0,0,0,0,1,0,0,0.0,0.053071241215675066
8880.0,0.0,0.0,0.0,8880.0,0.0,0,0,0,0,1,0,0.0,0.26325745464121536
2000.0,0.0,0.0,0.0,2850.0,0.0,0,0,0,0,1,0,0.0,0.1701355794039033
10000.0,0.0,0.0,0.0,10000.0,0.0,0,0,0,0,0,1,0.0,0.04641671583307664
2500.0,0.0,0.0,1.0,2500.0,0.0,0,0,0,0,1,0,0.0,0.2741338378686415
1000.0,0.0,0.0,1.0,1000.0,0.0,0,0,0,0,1,0,0.0,0.3836793677715473
2000.0,0.0,0.0,0.0,2000.0,0.0,0,0,0,0,0,1,0.0,0.10637489927648812
8000.0,0.0,0.0,1.0,8000.0,0.0,0,0,0,0,0,1,0.0,0.17328325064435213
5010.0,0.0,0.0,1.0,5010.0,0.0,0,0,0,0,1,0,0.0,0.4288847880198821
10000.0,0.0,1.0,0.0,10000.0,0.0,0,0,0,0,1,0,0.0,0.18312783151685827
1000.0,0.0,0.0,1.0,1000.0,0.0,0,0,0,0,1,0,0.0,0.3836793677715473
9000.0,0.0,0.0,0.0,9000.0,0.0,0,0,0,0,0,1,0.0,0.11409938535452725
10.0,0.0,0.0,1.0,40010.0,100264.0,0,0,0,0,0,1,1.0,0.6509661278787978
1000.0,0.0,0.0,1.0,1000.0,80000.0,0,0,0,0,1,0,1.0,0.3836793677715473
100.0,0.0,1.0,0.0,7600.0,49948.0,1,0,0,0,0,0,1.0,0.5503507865770609
2000.0,0.0,1.0,0.0,392200.0,227600.0,0,0,0,0,1,0,1.0,0.8081148432402704
5000.0,0.0,1.0,0.0,219990.0,998799.0,0,0,0,0,1,0,1.0,0.7465064792270153
3000.0,0.0,1.0,0.0,6000.0,7000.0,0,0,0,0,1,0,1.0,0.23319723398958686
1000.0,1.0,0.0,0.0,675711.0,0.0,0,0,0,1,0,0,1.0,0.6427963422228049
5010.0,1.0,0.0,1.0,10020.0,0.0,0,0,0,1,0,0,1.0,0.63325996648531
5000.0,0.0,0.0,1.0,111000.0,0.0,0,0,0,0,0,1,1.0,0.6684153181747506
1000.0,0.0,0.0,1.0,1000.0,0.0,0,0,0,0,1,0,1.0,0.3836793677715473
1500.0,0.0,0.0,1.0,13000.0,0.0,0,0,0,0,1,0,1.0,0.7761322520017799
2000.0,0.0,0.0,1.0,2000.0,60000.0,0,0,0,0,1,0,1.0,0.409432830752619
3000.0,0.0,0.0,0.0,191840.0,0.0,0,0,0,0,1,0,1.0,0.684877995889218
7000.0,1.0,0.0,1.0,458796.0,273218.0,0,0,0,1,0,0,1.0,0.7553907425392072
5000.0,0.0,0.0,1.0,5000.0,0.0,0,0,0,0,1,0,1.0,0.24608873428243827
735.0,0.0,1.0,0.0,184785.0,0.0,0,0,0,0,1,0,1.0,0.8127365399911508
5000.0,0.0,1.0,0.0,326170.0,659994.0,0,0,0,0,0,1,1.0,0.7136987908614891
500.0,1.0,0.0,0.0,500.0,0.0,0,0,0,1,0,0,1.0,0.24278130329025738
10.0,0.0,1.0,0.0,290010.0,350000.0,0,0,0,1,0,0,1.0,0.786043773813591
3000.0,0.0,1.0,0.0,14000.0,38250.0,0,0,0,0,1,0,1.0,0.7405520425333264
1000.0,1.0,0.0,1.0,1203040.0,0.0,1,0,0,0,0,0,1.0,0.7481652861567712
1000.0,0.0,1.0,0.0,377400.0,0.0,0,0,0,1,0,0,1.0,0.786043773813591
1000.0,0.0,1.0,0.0,309000.0,0.0,0,0,0,0,0,1,1.0,0.786043773813591
1000.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,1,0,1.0,0.48010669491097524
3000.0,0.0,0.0,1.0,53000.0,240000.0,0,0,0,0,1,0,1.0,0.8026089674449964
100000.0,0.0,1.0,1.0,238870.0,-19935.0,0,1,0,0,0,0,1.0,0.3647867729943367
92000.0,1.0,0.0,0.0,59160.0,5000.0,0,0,0,0,1,0,1.0,0.11301903877399948
14000.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1.0,0.32980052762413675
20000.0,0.0,0.0,1.0,5000.0,0.0,1,0,0,0,0,0,1.0,0.11867041692318832
18000.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,1,0,1.0,0.666623474934712
45000.0,0.0,1.0,0.0,0.0,30000.0,0,0,0,0,1,0,1.0,0.6413688128564518
7000.0,0.0,1.0,1.0,0.0,28000.0,0,0,0,0,1,0,1.0,0.7174237618794514
94000.0,0.0,0.0,0.0,5000.0,25000.0,0,0,0,1,0,0,1.0,0.0764934983118262
40000.0,0.0,0.0,0.0,20999.0,70000.0,0,0,0,0,1,0,1.0,0.4562440675557579
33000.0,0.0,0.0,1.0,500.0,29950.0,0,0,0,0,0,1,1.0,0.6879006395453573
16000.0,0.0,1.0,0.0,9500.0,0.0,0,0,0,0,0,1,1.0,0.4315127831694418
26000.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,1.0,0.4615344128344633
92000.0,0.0,1.0,0.0,54000.0,0.0,0,0,0,0,1,0,1.0,0.45707211381767254
34000.0,0.0,0.0,0.0,20050.0,28210.0,0,0,0,0,0,1,1.0,0.44659818458971706
6000.0,1.0,0.0,1.0,0.0,0.0,1,0,0,0,0,0,1.0,0.5364962060471481
46000.0,0.0,0.0,0.0,13000.0,0.0,0,0,0,0,1,0,1.0,0.2303480219532189
88000.0,0.0,1.0,0.0,31000.0,144000.0,0,0,0,0,0,1,1.0,0.49924238702974844
9000.0,0.0,0.0,0.0,16000.0,0.0,0,0,0,0,1,0,1.0,0.330191415610383
70000.0,1.0,1.0,0.0,32272.0,75600.0,0,0,0,0,1,0,1.0,0.6101897505515552
34000.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,1.0,0.7803689225844355
312000.0,0.0,0.0,1.0,84080.0,99999.0,0,0,0,1,0,0,1.0,0.06984496158788751
68000.0,0.0,0.0,1.0,0.0,0.0,0,0,0,1,0,0,1.0,0.29077691506251147
31000.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,1.0,0.728952791975808
567000.0,0.0,1.0,0.0,639416.0,542520.0,0,0,0,0,0,1,1.0,0.35350968328472365
29000.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,1,0,1.0,0.5967983818636478
66000.0,0.0,1.0,0.0,108990.0,0.0,1,0,0,0,0,0,1.0,0.35350968328472365
274000.0,0.0,0.0,1.0,145970.0,808680.0,0,0,0,0,0,1,1.0,0.22305982281571743
2000.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,1.0,0.450040542251059
11000.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,1.0,0.33516318987619004
41000.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,1,0,1.0,0.7069712667160977
